Days,ALUA,BBAR,BYMA,CEPU,COME,CRES,CVH,EDN,GGAL,HARG,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,YPFD,AGRO,AUSO,BHIP,BOLT,BPAT,CADO,CELU,CGPA2,DGCU2,DYCA,FERR,FIPL,GARO,GBAN,GCLA,GRIM,HAVA,INVJ,IRCP,IRSA,LEDE,LONG,METR,MOLA,MOLI,MORI,OEST,PATA,POLL,RIGO,SAMI,SEMI,TGLT
2021-12-22,90.9,214.05,1041.5,64.7,5.95,100.4,637.0,51.0,198.5,175.25,3804.5,162.25,79.1,204.0,95.1,186.9,55.1,125.25,815.2,42.3,113.0,8.68,4.24,82.0,28.35,19.95,43.0,40.1,110.0,15.7,14.15,29.95,68.0,109.65,97.3,143.0,20.0,121.75,88.05,66.0,9.5,37.1,1116.5,122.0,16.05,38.15,36.4,26.75,152.0,140.0,5.97,3.74
2021-12-23,93.1,218.4,1074.0,66.6,5.96,100.5,650.5,52.25,199.25,176.0,3808.0,161.7,80.35,211.0,93.0,188.0,55.1,129.0,817.25,42.85,114.0,8.61,4.24,81.0,28.5,19.95,45.7,40.05,114.5,15.95,14.15,29.95,73.0,110.4,99.0,143.0,20.5,120.0,87.25,66.4,9.63,36.05,1135.0,123.5,15.65,40.0,38.45,26.75,151.0,139.75,6.0,3.77
2021-12-27,92.3,222.7,1055.0,65.9,6.13,94.8,624.5,53.8,200.1,169.5,3808.5,158.95,80.85,213.0,93.5,186.0,54.5,130.0,819.1,43.3,113.5,8.6,4.21,80.2,28.5,20.15,46.0,39.5,118.0,15.65,14.2,29.95,73.0,111.1,99.0,140.0,20.2,115.6,87.0,67.0,9.7,36.1,1169.0,123.5,15.85,40.75,37.8,26.1,151.0,142.0,6.0,3.72
2021-12-28,87.6,211.7,1021.0,63.1,6.14,95.55,616.0,51.85,193.15,165.75,3851.0,161.35,78.25,206.75,91.1,186.2,53.1,128.0,801.6,42.5,113.0,8.68,4.14,79.6,28.55,19.9,45.7,39.0,122.0,16.15,14.2,29.9,73.0,117.25,101.0,125.0,20.0,115.0,83.5,66.7,9.53,34.3,1202.0,124.0,15.85,39.95,37.4,25.9,151.0,139.25,6.01,3.75
2021-12-29,91.7,223.7,1028.5,65.95,6.25,94.8,621.5,52.1,197.0,171.5,3876.0,163.75,80.9,208.3,93.6,186.4,54.4,128.25,806.2,41.6,111.75,8.68,4.19,79.9,28.8,20.4,44.1,40.1,122.5,16.1,14.2,29.95,73.0,118.2,104.0,139.0,20.15,115.0,84.35,68.0,9.55,37.0,1220.0,122.0,15.7,40.8,37.45,26.1,153.0,142.5,5.95,3.68
2021-12-30,93.0,224.3,1040.0,64.6,6.41,98.35,600.5,57.05,195.35,171.25,3882.5,166.2,81.5,202.3,94.0,181.1,54.1,124.75,778.45,41.95,115.0,8.76,4.21,83.5,29.0,20.5,44.8,41.7,122.5,16.15,13.7,31.0,73.0,122.0,99.0,152.0,20.15,116.5,86.5,67.9,9.85,38.6,1220.0,124.0,15.6,40.85,38.65,26.1,153.0,147.25,6.12,3.72
2022-01-03,93.9,223.6,1066.0,68.4,6.63,100.2,577.5,59.55,201.25,171.5,3897.0,167.3,83.0,208.1,96.5,185.8,54.4,127.75,830.8,43.0,113.75,8.75,4.18,83.0,29.3,21.0,45.4,41.4,117.75,15.75,13.7,29.95,70.0,124.0,105.0,140.0,20.25,119.4,87.5,67.0,9.79,39.35,1220.0,121.5,15.85,41.0,38.0,26.1,150.0,151.5,6.05,3.75
2022-01-04,92.4,218.25,1061.5,66.25,6.65,99.5,575.0,58.7,197.25,168.25,3885.5,166.3,81.35,211.9,96.8,186.95,54.2,130.5,843.9,42.1,111.0,8.61,4.12,81.6,29.45,20.4,45.1,42.05,117.75,16.05,14.0,29.85,70.0,125.5,108.0,145.0,20.7,117.0,85.7,66.4,9.73,38.9,1199.0,119.75,15.9,40.8,38.0,26.1,147.0,143.5,6.09,3.71
2022-01-05,90.9,212.55,1080.5,64.6,6.53,97.25,569.5,56.3,193.15,167.5,3858.0,158.55,81.5,210.4,95.1,183.9,53.7,128.75,828.4,41.5,111.5,8.56,4.13,81.1,29.35,19.6,44.9,41.2,116.0,15.8,14.0,29.9,70.0,127.6,108.0,145.0,21.0,117.05,86.4,66.2,9.75,38.15,1200.0,117.5,15.45,39.5,37.8,26.1,145.0,138.25,6.08,3.71
2022-01-06,89.2,217.4,1069.0,63.85,6.42,96.4,549.5,56.25,195.1,168.0,3816.5,159.25,81.45,208.1,93.4,183.4,53.4,127.75,829.0,41.95,109.75,8.43,4.15,81.0,29.2,19.4,44.0,41.75,116.5,15.6,13.55,29.95,65.0,128.45,108.0,147.0,20.75,118.0,84.8,66.6,9.66,38.0,1190.0,119.75,15.4,39.3,37.7,26.1,138.0,140.0,6.07,3.7
2022-01-07,89.9,220.9,1067.5,65.5,6.39,97.85,547.5,54.8,198.0,167.25,3810.0,162.1,82.75,209.55,91.6,185.35,52.9,127.75,834.4,41.9,109.5,8.4,4.24,80.8,29.25,19.4,42.45,41.0,121.75,15.6,13.7,30.0,65.0,134.35,110.0,145.5,21.2,117.7,84.85,66.5,9.73,37.4,1163.0,124.0,15.3,39.9,37.7,26.1,135.0,140.25,6.08,3.71
2022-01-10,89.0,218.0,1051.0,64.05,6.32,98.7,559.5,53.45,196.8,166.0,3790.5,158.15,81.65,210.2,90.3,195.05,52.3,127.5,821.6,42.6,109.75,8.47,4.14,81.9,29.2,19.25,41.05,40.75,128.5,15.6,13.7,32.0,65.0,149.6,115.0,145.0,21.0,117.9,83.5,66.0,9.7,35.75,1172.0,124.5,15.45,40.0,38.0,26.1,138.0,140.0,6.0,3.7
2022-01-11,89.8,219.55,1059.5,67.2,6.29,99.2,569.0,53.25,200.1,168.75,3751.0,158.65,81.85,213.95,90.9,202.9,52.8,126.5,849.15,42.7,110.0,8.43,4.13,80.8,29.45,19.2,40.35,40.5,122.25,16.0,13.85,32.0,68.0,161.5,116.0,143.5,21.4,117.4,84.95,63.2,9.67,35.45,1193.5,123.0,15.2,40.6,37.8,24.9,145.0,139.5,6.09,3.7
2022-01-12,88.9,223.2,1069.0,70.15,6.35,100.55,556.0,53.8,199.7,166.0,3698.0,161.95,81.4,213.0,90.1,205.55,52.7,126.75,853.3,42.2,109.75,8.44,4.11,79.5,29.0,19.05,42.0,40.2,126.0,16.0,13.95,32.0,67.0,171.6,116.5,144.0,21.0,118.5,85.2,62.5,9.93,35.65,1180.0,123.0,15.1,40.05,37.45,23.0,150.0,139.0,6.0,3.7
2022-01-13,90.8,227.8,1063.5,70.3,6.39,102.35,557.5,54.05,198.65,167.0,3670.0,162.25,82.35,209.7,90.0,200.2,52.6,125.5,879.35,42.25,110.0,8.4,4.09,78.8,28.9,19.2,43.45,41.0,125.0,16.55,13.85,31.45,67.0,182.7,116.5,142.0,20.6,119.75,84.5,60.5,10.1,35.5,1156.0,125.0,14.95,39.1,37.45,23.0,153.0,139.75,6.15,3.64
2022-01-14,90.9,223.5,1069.0,70.8,6.44,101.75,550.0,52.6,197.7,169.5,3609.0,161.45,80.6,211.35,88.8,198.0,52.8,126.0,897.4,40.85,109.0,8.3,4.13,80.3,29.0,18.95,42.05,41.4,122.0,16.4,13.65,30.7,67.0,180.0,117.75,146.0,20.6,115.25,84.4,61.0,10.1,35.9,1145.0,128.25,15.0,39.0,36.6,23.0,153.0,138.0,6.12,3.61
2022-01-17,90.5,223.1,1061.0,71.55,6.43,101.0,549.5,53.05,195.95,167.75,3553.0,160.35,80.05,212.9,87.7,196.75,52.3,124.5,886.1,40.65,108.5,8.3,4.13,80.1,29.35,19.3,41.95,40.0,121.0,17.1,13.6,31.75,68.0,189.15,118.0,145.5,20.5,116.95,83.5,61.3,10.1,35.8,1175.0,127.0,14.75,39.0,36.3,23.0,153.0,137.5,6.09,3.6
2022-01-18,89.6,215.9,1068.5,67.35,6.34,101.8,540.0,51.85,188.95,165.0,3545.0,156.85,78.3,210.75,84.0,191.25,51.8,122.75,880.3,40.0,109.0,8.23,4.12,80.3,29.05,19.4,40.1,39.5,121.0,17.05,13.2,30.45,68.0,191.5,116.0,145.0,20.7,114.75,84.8,60.1,10.2,35.15,1174.0,125.0,14.85,38.8,36.1,23.0,153.0,137.5,6.06,3.6
2022-01-19,89.6,216.0,1069.0,66.05,6.44,104.35,543.5,51.8,191.05,165.0,3526.5,160.15,77.05,210.5,86.2,195.55,51.0,123.0,866.3,39.65,109.0,8.19,4.08,79.3,29.2,19.7,39.85,39.1,122.5,17.2,13.2,30.5,67.5,183.0,111.0,147.0,20.7,121.95,85.45,59.3,10.1,35.6,1174.5,127.5,14.8,38.35,36.1,23.0,153.0,138.0,6.05,3.64
2022-01-20,92.1,222.1,1068.5,67.95,6.37,109.0,532.5,52.55,195.7,167.0,3517.0,164.85,79.05,222.0,86.0,198.75,51.6,124.5,877.35,39.9,108.0,8.21,4.14,80.5,29.0,20.1,43.55,40.5,123.75,17.0,13.5,30.9,67.5,183.0,112.0,145.0,20.6,122.25,89.65,58.1,10.05,35.5,1180.0,127.75,14.75,38.9,36.5,23.0,153.0,143.0,6.05,3.67
2022-01-21,89.9,219.6,1064.5,65.7,6.24,106.25,542.5,53.3,189.4,165.5,3469.5,166.25,78.0,220.2,82.7,195.95,49.15,124.0,851.65,39.7,107.0,8.18,4.12,78.4,28.45,19.95,43.0,39.9,127.0,16.95,13.45,30.9,67.5,182.35,117.0,145.0,20.8,120.0,90.9,57.1,10.05,35.0,1175.5,122.0,14.55,38.15,36.95,23.0,153.0,145.75,6.06,3.66
2022-01-24,85.1,208.5,1059.0,62.0,5.94,104.45,514.5,53.35,181.55,157.75,3375.0,163.8,75.5,217.9,76.8,192.9,46.1,121.25,826.2,39.0,102.5,8.2,4.0,78.0,27.95,19.55,41.4,38.9,123.5,16.5,13.45,30.0,66.0,177.5,116.75,135.0,20.5,120.0,88.1,57.0,9.98,33.35,1136.0,119.0,14.05,36.2,37.35,23.0,152.0,137.75,5.92,3.58
2022-01-25,87.3,221.7,1074.0,65.95,6.14,111.85,530.5,54.4,197.9,160.0,3422.5,176.05,80.7,220.25,80.8,201.7,49.15,124.0,889.6,39.0,104.5,8.25,4.09,80.4,28.5,20.5,42.0,38.5,123.5,16.95,13.45,30.5,67.5,183.15,114.0,135.0,20.5,122.25,90.25,56.9,9.9,35.3,1165.0,119.0,14.2,36.55,37.3,23.0,152.0,138.75,6.06,3.59
2022-01-26,88.6,224.05,1089.0,66.1,6.09,112.1,545.5,52.85,198.95,162.25,3452.0,174.15,82.65,225.15,79.9,204.3,48.15,124.25,901.1,40.0,107.0,8.28,4.03,79.1,28.3,21.0,42.8,38.7,120.0,17.4,13.85,30.45,60.0,186.0,104.25,135.0,21.0,123.75,90.9,57.4,9.91,36.55,1188.5,120.0,14.2,36.5,37.3,24.9,152.0,140.0,6.1,3.54
2022-01-27,88.8,225.0,1075.0,65.9,6.15,110.6,548.0,53.0,199.75,163.0,3462.5,174.2,80.75,223.0,79.6,209.9,49.25,125.5,910.0,38.6,108.5,8.33,4.09,78.0,28.75,21.0,42.0,39.6,120.5,17.4,14.0,30.45,65.5,185.6,99.1,137.0,21.0,124.0,92.3,56.8,9.97,36.5,1192.5,118.0,14.05,37.3,36.9,24.9,147.0,139.75,5.93,3.58
2022-01-28,90.7,237.5,1125.0,68.05,6.28,111.9,564.0,54.8,210.2,165.0,3478.0,176.55,83.8,230.0,85.4,211.15,51.0,124.75,945.85,40.1,110.5,8.41,4.14,79.0,28.95,21.05,44.65,40.95,123.0,17.2,14.3,30.85,77.7,185.0,100.0,145.0,21.3,128.0,95.65,58.3,10.2,38.0,1182.5,119.75,14.55,38.35,37.4,27.0,153.0,143.0,6.1,3.6
2022-01-31,92.9,247.1,1198.0,76.6,6.42,113.35,577.0,64.0,216.1,167.0,3555.5,179.25,85.6,232.65,93.8,225.0,58.3,124.75,961.75,40.5,115.0,8.4,4.25,80.0,28.95,21.85,46.15,46.35,123.0,17.2,14.3,31.5,80.0,182.2,102.0,140.0,21.35,132.25,97.7,58.3,10.45,40.35,1189.5,122.5,14.4,38.95,37.5,27.9,154.0,144.75,6.21,3.7
2022-02-01,93.9,243.75,1192.0,77.3,6.49,111.9,577.5,65.2,215.5,170.0,3622.0,182.15,85.0,232.5,99.0,225.75,58.7,125.75,971.0,41.25,119.0,8.53,4.23,81.0,29.3,21.85,47.95,49.85,125.0,17.15,14.5,32.0,77.7,186.5,100.0,150.0,21.3,133.0,98.0,58.3,10.5,41.95,1193.0,123.0,14.5,39.25,36.6,27.0,154.0,145.75,6.2,3.77
2022-02-02,93.9,234.65,1145.5,74.55,6.46,109.6,614.0,63.5,210.5,169.25,3682.0,177.35,82.5,227.65,99.8,217.45,57.7,124.0,947.05,40.65,124.0,8.44,4.17,80.0,28.95,21.2,49.8,49.9,125.5,17.0,14.5,31.95,77.7,180.0,100.0,140.0,20.6,132.35,95.5,58.0,10.5,43.25,1185.0,123.5,14.5,40.5,37.9,29.0,154.0,144.75,6.2,3.69
2022-02-03,93.3,234.95,1117.5,71.7,6.36,110.55,633.0,66.05,204.8,168.0,3581.0,172.95,82.0,228.1,97.0,213.5,57.5,123.5,905.1,40.5,123.75,8.29,4.16,80.0,28.85,21.4,50.0,48.15,124.5,17.15,14.5,31.85,77.7,170.0,89.5,141.0,20.8,128.0,93.45,57.7,10.6,41.25,1180.0,122.0,14.15,41.0,36.5,29.1,155.0,143.0,6.2,3.68
2022-02-04,94.2,236.4,1116.0,73.2,6.4,111.3,640.5,66.55,204.0,167.0,3569.0,168.75,82.0,227.15,95.3,210.8,58.0,125.25,897.95,42.15,124.0,8.26,4.17,79.1,29.5,23.0,49.9,48.55,120.0,18.5,13.9,32.0,77.7,171.35,81.4,140.25,21.0,128.0,93.5,59.0,10.7,41.5,1197.0,121.0,14.7,41.0,36.5,29.1,155.0,145.5,6.2,3.74
2022-02-07,96.8,235.75,1143.0,76.15,6.51,113.85,640.0,66.7,207.4,168.25,3591.5,169.25,84.0,226.95,100.5,213.95,59.6,127.75,902.35,42.75,124.0,8.24,4.21,79.9,29.3,24.65,50.7,49.35,117.5,19.15,14.35,34.0,77.7,172.05,95.0,144.0,21.0,128.5,96.0,59.8,10.75,43.0,1197.5,127.25,14.3,41.0,37.5,29.3,157.0,147.0,6.11,3.74
2022-02-08,96.9,231.45,1177.0,74.4,6.47,112.8,634.0,64.15,202.85,169.0,3505.5,165.35,81.65,226.0,102.0,208.15,58.5,128.5,881.25,42.85,122.5,8.2,4.18,79.6,29.5,28.5,48.85,48.0,120.0,20.45,14.35,35.0,77.7,172.5,102.5,146.0,21.5,130.9,93.5,59.7,10.95,42.0,1198.5,124.75,13.9,41.05,38.55,29.0,157.25,146.25,6.25,3.71
2022-02-09,96.9,226.1,1192.5,74.5,6.42,115.6,626.5,63.0,199.05,167.0,3427.5,163.95,79.9,222.0,98.2,202.55,57.8,126.5,885.2,42.1,124.75,8.08,4.16,79.6,30.0,29.35,49.8,47.35,121.0,22.0,13.9,37.0,77.7,170.65,102.0,149.0,21.2,129.9,92.05,59.7,11.8,39.4,1192.0,126.25,13.95,41.05,38.6,29.0,157.25,148.0,6.23,3.87
2022-02-10,97.9,227.85,1181.0,72.7,6.36,120.1,627.5,63.5,200.15,166.5,3441.0,166.55,81.0,226.75,95.8,202.55,57.4,125.25,880.5,42.7,123.5,8.05,4.13,80.0,30.5,30.3,51.0,48.0,122.0,25.1,14.9,37.0,77.7,170.0,99.9,147.0,21.55,127.0,94.0,63.0,12.25,41.6,1199.0,128.25,13.95,40.8,38.55,28.75,157.25,148.75,6.29,3.87
2022-02-11,98.6,225.1,1195.0,72.95,6.41,117.7,627.0,64.15,197.15,167.75,3396.0,175.1,80.9,235.05,98.9,210.35,59.1,125.0,892.3,44.1,125.0,8.06,4.16,80.0,30.75,29.35,52.7,49.15,122.0,15.1,15.8,37.0,75.0,175.75,95.0,147.0,23.1,127.0,93.8,64.5,12.35,42.3,1192.0,130.0,14.05,41.3,38.55,28.75,160.0,150.5,6.3,3.9
2022-02-14,99.2,226.6,1173.0,72.25,6.37,116.85,648.0,64.35,194.35,167.25,3438.5,172.7,80.15,231.5,97.6,207.75,57.8,125.25,889.2,44.7,123.75,8.02,4.2,80.4,30.7,28.35,53.1,50.7,122.0,15.6,17.0,35.5,75.0,176.0,95.0,146.0,22.8,129.95,93.0,62.8,12.25,42.9,1195.0,130.25,14.1,41.4,38.75,28.75,160.0,150.5,6.3,3.82
2022-02-15,98.1,230.05,1172.0,72.0,6.34,119.65,665.0,64.3,196.7,162.75,3455.5,169.3,80.95,233.35,97.7,208.1,57.6,126.0,881.2,47.45,124.75,7.99,4.19,80.5,31.3,28.25,54.7,50.1,122.0,15.2,16.95,35.5,77.9,173.5,95.0,148.0,22.9,125.3,94.9,61.5,12.5,43.1,1194.5,127.75,14.05,41.7,37.95,28.75,160.0,151.75,6.3,3.87
2022-02-16,100.0,238.1,1192.0,75.55,6.59,120.7,710.0,66.0,204.15,164.0,3468.0,172.45,83.75,232.9,108.25,221.1,59.1,127.25,934.45,48.5,125.75,8.03,4.14,81.7,31.45,29.5,56.2,50.2,118.75,14.65,16.7,35.5,85.0,171.05,95.0,148.0,22.95,128.5,95.9,61.8,12.75,43.85,1191.5,130.5,14.85,42.2,40.0,28.75,165.0,151.25,7.36,3.88
2022-02-17,99.1,236.55,1201.5,73.8,6.6,121.85,767.5,65.05,200.1,166.0,3494.5,173.65,81.35,228.15,106.25,220.1,60.8,126.25,920.75,47.9,125.5,8.01,4.13,81.0,31.3,29.0,57.4,50.2,118.0,14.25,17.0,35.5,89.2,175.0,93.2,145.0,22.8,130.5,95.4,65.5,12.9,44.1,1195.5,134.5,14.6,41.75,41.0,28.75,165.0,150.5,7.1,3.81
2022-02-18,97.0,243.9,1189.0,76.6,6.62,120.35,784.5,64.75,202.2,167.25,3412.5,169.1,81.4,230.0,115.0,220.8,63.4,124.0,899.6,47.35,127.0,7.97,4.16,80.8,30.65,28.3,59.1,55.1,119.0,14.1,17.1,35.0,88.0,172.0,100.0,145.0,23.5,130.0,94.95,65.2,12.85,44.9,1163.5,126.75,14.3,42.4,40.95,28.75,168.0,150.0,6.9,3.72
2022-02-21,97.2,237.2,1165.5,76.6,6.84,119.5,768.0,65.7,203.65,167.75,3403.5,171.0,83.85,227.5,117.5,225.7,65.0,124.5,920.35,45.9,136.25,7.99,4.1,81.7,30.7,29.55,60.0,57.6,117.75,13.95,17.5,35.0,91.0,172.75,100.0,145.0,23.75,130.0,95.8,65.4,12.7,44.15,1170.0,122.25,14.4,43.95,40.0,29.0,170.0,147.75,7.02,3.72
2022-02-22,98.0,241.25,1168.5,80.5,6.92,117.75,746.0,68.3,208.75,168.0,3438.5,170.5,83.65,227.3,115.75,223.4,65.8,123.5,911.5,46.25,141.75,7.94,4.14,81.5,30.5,30.5,62.1,60.4,121.0,13.5,17.5,35.9,90.4,173.0,99.0,133.5,23.95,129.7,95.25,65.9,12.45,46.0,1213.0,118.25,14.1,44.05,38.0,29.0,170.0,149.0,6.81,3.92
2022-02-23,98.4,246.25,1165.0,78.5,6.99,120.0,719.5,73.35,211.25,166.5,3445.0,173.35,84.35,226.9,116.0,239.65,65.2,126.75,921.1,47.65,145.25,7.93,4.18,82.1,30.85,31.4,61.3,61.3,122.0,13.95,17.9,35.95,91.0,172.25,109.5,140.0,24.1,128.95,95.0,64.1,12.4,47.05,1230.0,121.75,13.95,45.0,38.1,29.0,170.0,147.75,6.99,4.01
2022-02-24,95.0,233.2,1135.0,76.0,6.84,120.05,682.0,70.35,204.7,160.0,3341.5,169.0,80.7,218.7,110.0,236.8,63.1,125.25,887.35,45.85,140.75,7.7,4.0,81.0,29.95,30.2,61.3,59.7,120.0,13.3,17.9,35.95,92.4,166.0,109.5,140.0,24.3,123.25,90.7,62.8,12.5,45.4,1206.5,127.0,13.7,45.0,39.35,29.0,170.0,143.5,7.0,3.89
2022-02-25,92.6,231.3,1164.5,73.25,7.11,127.1,703.5,68.2,199.6,162.5,3326.0,171.65,80.55,218.15,109.25,232.6,63.3,123.75,879.0,47.8,156.0,7.68,4.0,79.8,30.5,29.4,61.8,59.0,120.0,13.7,17.9,35.5,92.4,171.5,109.5,140.0,25.5,126.0,91.85,64.8,12.4,46.7,1244.0,128.0,13.95,45.15,39.15,29.0,170.0,147.25,6.88,3.86
